3.337659	3.047275
3.121560	2.703291
2.728354	2.431364
3.237795	2.844477
2.791691	2.568202
3.161368	2.806180
2.447158	2.093422
3.115611	2.605305
2.871573	2.475671
3.243286	2.987666
3.264109	3.009026
2.997823	2.576341
2.495544	2.356026
2.970812	2.459392
3.416807	3.009451
3.239800	3.000868
3.184407	2.872156
3.061829	2.802774
3.340642	3.001734
2.966611	2.749736
3.065953	2.869818
3.025306	2.707570
3.102091	3.134496
2.846955	2.475671
2.930440	2.623249
3.258637	2.982271
3.261976	3.025715
2.910624	2.770115
3.345766	3.133219
3.212454	2.833784
2.955688	2.701568
2.976350	2.885361
2.737987	2.580925
3.052694	2.600973
2.830589	2.564666
3.128076	2.889862
2.854913	2.583199
3.266702	3.080987
3.177248	2.726727
3.241297	2.926342
3.198657	2.856124
2.733999	2.517196
2.959995	2.624282
3.170555	2.857332
2.060698	1.886491
3.156246	2.795185
3.308991	2.889302
3.143639	2.815578
3.202761	2.891537
2.726727	2.324282
2.995635	2.743510
3.301247	3.097604
2.287802	1.986772
2.638489	2.220108
2.733999	2.346353
2.840106	2.488551
3.021189	2.606381
3.092018	2.853090
3.217484	2.828015
3.170262	2.832509
2.820858	2.481443
3.320354	2.941014
2.837588	2.744293
3.126456	2.790285
2.988113	2.773786
2.383815	2.440909
2.670246	2.404834
3.108903	2.688420
2.748188	2.426511
3.000000	2.758155
3.079904	2.606381
3.152900	2.783904
3.294907	2.999131
3.206016	2.845718
2.681241	2.292256
3.049993	2.799341
2.947434	2.541579
3.033424	2.643453
2.710963	2.190332
2.754348	2.382017
3.036629	2.725912
3.264109	3.059942
3.042182	2.607455
2.892651	2.651278
3.236789	2.908485
2.802774	2.539076
2.846337	2.439333
3.191451	2.702431
2.853698	2.328380
3.250908	2.670246
2.677607	2.421604
3.443106	3.063333
2.841359	2.274158
3.135451	2.760422
3.135769	2.763428
3.138618	2.752816
1.544068	1.322219
2.332438	1.886491
3.047275	2.776701
2.217484	1.812913
3.108565	2.829947
3.006466	2.853090
3.051924	2.777427
2.567026	2.357935
3.052694	2.706718
3.359076	3.023664
2.935003	2.713491
2.910091	2.761928
2.906335	2.527630
2.892651	2.243038
2.193125	1.591065
3.159567	2.869232
3.273696	2.955207
1.531479	1.146128
2.262451	2.274158
2.723456	2.401401
2.950851	2.421604
3.221153	2.935507
3.157154	2.824776
2.853090	2.466868
3.180126	2.879669
3.097257	2.710117
3.122216	2.698101
2.758155	2.547775
2.949390	2.542825
2.930949	2.482874
3.502564	3.112270
3.075912	2.836957
3.147367	2.745075
3.192289	2.862131
2.873321	2.546543
3.065206	2.687529
3.174060	2.803457
2.944483	2.550228
3.154728	2.727541
3.301030	3.073718
3.106191	2.650308
3.304059	3.089552
2.750508	2.555094
2.979548	2.705008
3.072617	2.769377
3.206556	2.831230
2.893207	2.514548
2.932981	2.466868
3.034628	2.663701
3.102434	2.716003
3.141136	2.733197
2.977724	2.569374
2.385606	2.139879
3.330617	2.937016
2.849419	2.563481
3.409595	3.094122
2.691081	2.161368
3.356599	3.011570
3.070407	2.683947
3.089552	2.678518
3.122871	2.923244
2.143015	2.235528
3.080266	2.777427
3.255031	2.860338
3.243038	2.980912
2.850646	2.592177
3.102091	2.807535
3.168792	2.880242
3.344981	2.984077
3.490801	3.151063
3.003461	2.822822
3.122216	2.829947
3.249198	2.916980
3.082785	2.919078
2.755875	2.409933
3.203577	2.900913
3.082785	2.845718
3.098990	2.851870
3.160168	2.859138
2.919601	2.294466
3.168203	2.900367
2.976808	2.567026
2.928908	2.523746
2.633468	2.404834
2.979093	2.749736
3.090258	2.713491
3.140822	2.793790
2.532754	2.173186
2.829947	2.440909
3.259116	3.046495
2.808886	2.374748
2.913814	2.773055
2.780317	2.269513
2.823474	2.484300
2.514548	2.260071
2.611723	2.274158
3.037825	2.921686
2.934498	2.584331
3.283527	2.980458
2.883661	2.661813
2.633468	2.419956
2.941014	2.332438
2.810233	2.623249
3.280806	3.070407
3.359835	3.075912
2.786751	2.523746
2.871573	2.436163
3.220370	2.919601
3.254790	2.775974
3.022428	2.869232
3.237544	2.930440
2.582063	2.161368
3.199206	2.702431
3.083144	2.795880
3.084219	2.754348
2.663701	2.198657
2.983175	2.599883
3.119915	2.848805
2.990339	2.557507
3.135451	2.595496
3.041393	2.562293
2.986324	2.534026
2.869818	2.434569
2.926342	2.527630
3.080626	2.838849
2.996949	2.720159
3.291813	2.866878
2.926857	2.499687
3.321598	3.024896
2.988113	2.594393
3.141763	2.980003
3.155943	2.724276
3.124830	2.735599
3.077004	2.741939
3.282169	2.937518
2.975432	2.615950
3.261739	2.843233
2.701568	2.238046
3.025306	2.824126
2.587711	2.110590
3.054996	2.786751
3.131939	2.831870
2.627366	2.649335
2.852480	2.606381
2.961895	2.697229
3.269746	3.033424
2.845098	2.706718
3.018284	2.635484
3.171434	2.974972
3.000868	2.748188
3.395676	3.105851
3.059563	2.698101
3.069668	2.824776
3.312812	2.971740
3.077368	2.815578
2.938520	2.556303
3.327563	3.049993
2.647383	2.399674
2.698101	2.437751
2.872739	2.444045
3.028978	2.730782
3.139249	2.804139
2.096910	1.568202
2.918030	2.736397
3.133858	2.826075
2.762679	2.389166
3.247237	2.910091
2.934498	2.440909
2.851870	2.484300
2.937016	2.411620
3.230960	2.803457
3.121560	2.720986
3.026942	2.686636
3.047664	2.868644
2.782473	2.344392
2.330414	2.206826
2.916454	2.608526
3.331022	2.970347
3.109916	2.648360
3.252853	3.030600
2.716838	2.287802
2.934498	2.673942
3.011993	2.709270
2.923762	2.518514
3.174932	2.766413
3.101403	2.791691
1.778151	1.556303
3.152900	2.822168
2.711807	2.260071
2.827369	2.332438
3.009451	2.472756
3.242044	3.023664
3.235276	2.893207
3.402605	3.144885
3.123525	2.806180
3.334051	3.093772
2.544068	2.326336
2.824776	2.521138
3.145507	2.819544
3.332842	3.102777
2.736397	2.164353
2.657056	2.445604
3.070038	2.609594
3.020775	2.587711
3.096910	2.619093
2.585461	2.238046
2.795880	2.394452
3.006894	2.716838
2.987219	2.658965
3.174351	2.789581
3.030600	2.894870
3.371622	3.055760
3.258398	2.896526
2.980912	2.582063
3.131619	2.856729
3.147367	2.876218
3.245266	2.959995
2.701568	2.225309
3.006038	2.706718
3.231215	2.950851
2.960471	2.708421
2.376577	2.103804
2.826723	2.361728
2.901458	2.537819
2.977266	2.605305
3.281033	3.019116
2.582063	2.404834
3.289143	2.854306
2.994317	2.698970
3.196729	2.803457
3.318272	2.931966
2.823474	2.447158
3.114277	2.806180
3.135133	2.952308
2.914343	2.615950
2.757396	2.526339
3.343014	2.855519
3.520484	3.157759
3.260071	2.797268
2.596597	1.982271
2.786751	2.294466
2.568202	2.285557
3.174641	2.869232
2.953760	2.535294
3.005181	2.611723
3.111263	2.829947
2.371068	2.029384
3.125156	2.661813
2.990783	2.650308
2.862131	2.614897
3.220370	2.906335
3.026125	2.673942
2.747412	2.340444
2.862728	2.728354
3.033826	2.718502
3.049606	2.789581
2.949390	2.692847
3.275311	2.848189
2.835056	2.383815
3.026942	2.854306
3.164650	2.926342
3.197832	2.830589
3.200029	2.973590
2.871573	2.813581
3.124830	2.877947
2.814248	2.603144
2.837588	2.531479
2.914872	2.629410
3.207096	2.751279
2.849419	2.536558
2.671173	2.397940
2.701568	2.511883
2.897077	2.411620
2.959995	2.674861
2.673942	2.230449
3.374565	3.008174
3.209515	2.827369
3.367542	3.084934
3.382917	3.051153
2.723456	2.309630
2.944483	2.671173
2.984977	2.632457
3.082067	2.683947
2.850033	2.658011
3.245513	2.885361
2.870404	2.515874
2.820858	2.555094
2.964731	2.429752
3.286905	2.992554
3.458487	3.259594
2.707570	2.274158
2.762679	2.409933
2.397940	1.949390
3.132580	2.802774
3.177536	2.790988
3.104146	2.741152
2.334454	2.060698
2.824126	2.502427
2.866287	2.551450
3.081347	2.484300
3.168792	2.968483
2.795185	2.442480
3.187803	2.822822
3.244277	2.872739
3.081347	2.775246
3.195623	2.879096
3.240549	2.747412
2.762679	2.318063
1.633468	0.778151
2.946452	2.453318
3.039414	2.491362
3.266702	2.908485
2.844477	2.252853
2.788168	2.392697
2.913814	2.376577
2.950365	2.378398
3.240799	2.949878
3.078457	2.652246
3.186391	2.898176
3.216957	2.859739
2.916454	2.580925
3.048053	2.785330
1.681241	1.431364
3.037825	2.786751
3.079904	2.710117
2.665581	2.510545
2.750508	2.462398
2.477121	1.886491
2.610660	2.597695
2.848189	2.328380
2.986772	2.739572
3.240799	2.818885
2.503791	1.954243
2.625312	2.201397
2.781755	2.561101
3.288249	2.922725
2.979548	2.669317
3.160469	2.877371
3.213783	2.814248
3.259355	2.785330
2.903633	2.597695
2.926342	2.735599
2.893762	2.627366
2.797960	2.495544
2.980458	2.647383
3.017868	2.757396
2.990339	2.626340
3.185542	2.865104
3.017451	2.850646
3.163161	2.768638
3.082426	2.691965
3.385428	3.041393
3.266232	3.025715
3.257679	2.786751
3.199755	2.911158
2.987666	2.662758
3.294246	2.835056
3.163460	2.646404
3.136086	2.916980
3.117934	2.786751
2.964731	2.475671
2.651278	2.399674
2.725912	2.336460
3.438542	3.212720
2.468347	2.008600
3.128399	2.775974
3.193681	2.848805
2.735599	2.514548
3.190332	2.894870
2.622214	2.394452
3.021603	2.677607
3.351989	2.996074
2.925312	2.547775
3.067815	2.716838
3.053846	2.550228
3.072985	2.653213
3.201943	2.803457
2.093422	1.778151
2.744293	2.485721
3.119586	2.810904
2.767156	2.356026
3.189771	2.726727
3.157154	2.785330
3.146438	2.674861
2.789581	2.436163
3.347330	2.942504
3.098644	2.564666
3.039414	2.787460
3.260071	3.008174
2.739572	2.260071
3.426999	3.257918
2.973590	2.696356
3.240549	2.856124
2.958564	2.671173
3.190892	2.798651
3.173478	2.761928
3.272074	2.862728
3.114277	2.761928
3.201670	2.860937
3.058805	2.767156
2.642465	2.334454
3.509471	3.131939
3.037028	2.683047
3.217484	2.778874
2.652246	2.127105
3.020775	2.687529
3.106531	2.938019
3.623559	3.356981
2.173186	1.986772
2.935507	2.459392
3.425045	3.179264
2.608526	2.204120
3.158362	2.858537
2.528917	2.107210
2.958086	2.767898
3.090963	2.812245
2.953276	2.611723
2.527630	1.913814
3.261739	3.022016
2.951823	2.465383
3.202761	2.736397
3.230193	2.878522
3.094820	2.742725
2.862131	2.397940
3.108565	2.814913
2.334454	2.110590
3.217221	2.913814
3.056905	2.671173
3.044540	2.778151
3.247973	2.818226
2.549003	2.369216
3.343999	3.193959
2.800029	2.579784
3.363612	3.080626
3.348694	3.095169
3.167317	2.880814
2.804139	2.544068
3.114944	2.705008
3.118595	2.952308
2.937518	2.598791
2.880814	2.584331
2.514548	2.155336
3.287354	2.996512
3.106531	2.771587
2.988113	2.626340
3.035029	2.804821
3.075912	2.802774
3.146128	2.747412
2.008600	1.602060
3.141136	2.691081
3.157759	2.698101
3.060320	2.531479
2.752048	2.597695
3.099681	2.755875
3.140822	2.929419
2.968950	2.633468
3.312389	2.969416
3.202216	2.829947
3.194514	2.887617
3.161368	2.854306
3.358316	2.807535
2.995635	2.564666
3.276462	2.945961
2.898725	2.555094
2.488551	2.447158
2.176091	1.913814
3.298635	3.040602
2.992111	2.600973
2.958086	2.654177
3.269279	2.926857
3.208710	2.810904
3.152594	2.820201
3.339451	3.065206
3.132260	2.930949
2.950365	2.683947
3.208173	3.038620
3.245513	2.893207
3.302331	2.874482
3.214579	2.792392
2.873321	2.701568
3.134814	2.716003
2.943989	2.577492
3.307496	3.043755
3.188928	2.791691
3.082067	2.703291
3.184123	3.085647
3.244277	2.970812
2.931966	2.363612
3.077368	2.899273
3.118595	2.661813
3.230193	2.918555
3.231979	3.104828
2.906874	2.385606
3.168497	2.747412
3.062958	2.710117
3.061829	2.862728
2.847573	2.602060
3.219323	2.952792
3.251638	2.908485
3.106871	2.830589
3.167022	2.732394
3.302764	3.011570
3.259355	2.828015
3.141136	2.735599
3.070776	2.710117
2.905796	2.531479
3.158061	2.834421
3.094122	2.710117
3.025715	2.745075
3.309630	3.048053
3.033826	2.481443
3.189490	2.638489
2.992554	2.547775
3.104828	2.682145
3.329601	2.893762
3.019116	2.708421
3.146748	2.755875
2.943989	2.627366
2.904716	2.666518
2.918555	2.713491
3.021189	2.658965
2.801404	2.356026
2.786041	2.416641
3.172019	2.915927
2.645422	2.146128
3.173478	2.993877
3.190892	3.142389
2.923244	2.612784
3.069668	2.702431
2.909021	2.618048
3.160769	2.773055
3.205475	2.888741
3.201670	2.833784
2.683947	2.363612
2.658965	2.313867
3.212188	2.933993
3.003461	2.635484
3.259116	2.872156
1.892095	1.176091
2.846337	2.477121
2.338456	2.161368
3.112940	2.683947
3.372360	3.234517
2.926342	2.728354
3.010300	2.574031
2.012837	1.944483
3.084934	2.757396
1.897627	1.361728
3.103804	2.506505
2.981819	2.574031
2.577492	2.232996
2.965672	2.678518
3.149835	2.795880
2.890421	2.380211
2.965672	2.649335
3.123198	2.866878
3.189771	2.835056
2.922206	2.743510
3.221153	2.775974
2.911690	2.496930
2.942504	2.600973
3.119256	2.746634
3.147676	2.773786
2.674861	2.385606
2.782473	2.509203
2.480007	1.845098
3.077731	2.863917
2.721811	2.281033
2.729974	2.429752
2.962843	2.725095
3.231724	2.960471
2.705864	2.374748
2.637490	2.283301
2.880814	2.397940
3.152594	2.945469
3.228144	2.995196
3.034227	2.766413
3.368287	3.042576
3.172603	2.783189
3.013259	2.688420
2.919601	2.361728
2.898725	2.804139
2.859138	2.629410
2.947924	2.667453
3.162863	2.783904
2.898725	2.418301
3.277609	3.050380
3.054613	2.745855
3.242293	2.815578
2.918030	2.401401
2.578639	2.421604
3.332438	3.074816
3.328787	2.992111
3.189490	2.858537
1.724276	1.653213
3.417638	3.014100
2.390935	2.187521
3.027350	2.609594
3.295567	2.926857
2.939020	2.451786
2.951338	2.553883
2.810233	2.408240
3.157759	2.735599
3.052309	2.784617
3.207365	2.856729
2.985426	2.641474
3.077731	2.841359
2.313867	2.322219
3.247237	2.915927
2.939020	2.553883
3.023664	2.765669
2.983175	2.862728
3.215902	2.783904
3.246991	3.047275
3.200577	2.973128
3.051538	2.707570
3.236537	2.701568
3.231470	2.871573
3.343802	3.102434
3.323665	3.040998
3.155336	2.745855
2.611723	2.450249
3.194237	2.815578
3.351410	2.943989
3.269980	2.912222
3.116608	2.818885
3.448088	3.162863
3.080987	2.594393
2.421604	1.973128
3.143015	2.947924
2.865104	2.698970
2.967080	2.730782
3.134177	2.875061
2.580925	2.204120
3.229682	2.795185
3.077731	2.753583
3.120245	2.641474
3.089552	2.778874
3.142076	2.658011
2.840733	2.563481
3.039811	2.859138
2.960946	2.610660
2.624282	2.225309
3.059942	2.668386
3.200029	2.760422
3.085291	2.531479
3.348889	3.101403
2.836957	2.481443
2.779596	2.305351
3.247973	3.031812
2.957607	2.809560
2.905796	2.781037
3.142076	2.898725
3.178401	2.841985
1.977724	1.623249
3.283527	3.043755
3.307496	3.054230
